toi,tic,cps_name,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,tmag,tmag_err,bmag,vmag,b_v,jmag,hmag,kmag,gmag,bpmag,bp_g,delta_g,delta_g_flag,j,j_prime,nobs,last_observed,template,nobs_goal,tot_time,rem_nobs,rem_time,n_comments,last_comment,rs,rs_err,r_s,m_s,teff,teff_err,t_eff,teff_jump,logg,logg_err,logg_jump,feh,f_eh,ast_det_c,c_sector,ast_det_t,t_sector,color,vsini,prot,sval,sigma_act,sigma_rot,sigma_gran,sigma_rv,sigma_tot,limit,logrhk,ruwe,rp,rp_err,mp,k,kerr,ksig,epoch,epoch_err,period,period_err,dur,dur_err,b_est,circ_dur,circ_dur_err,max_circ_dur,a_to_R,depth,depth_err,teq,sinc,SNR,dist,prv,ra_J2000,dec_J2000,drop,finish,nobs_5sig,rt_5sig,tt_5sig,nobs_10sig,rt_10sig,tt_10sig,alerted,updated,tks_comments,toi_comments,comment_list,activity
613.01,77527511,-,SG,qlp,VPC?,-,-,-,142.263,-5.3755,9.949,0.006,11.643000000000000,10.842,0.8010000000000000,9.163,8.729,8.591000000000000,10.511,10.994000000000000,0.4970000000000000,2.15,FALSE,,,0.0,-1.0,FALSE,60.0,12.92,60.0,12.92,0.0,-1.0,2.19,,2.19,,4949.0,37.0,4949.0,-1.0,,,,,-0.35100000000000000,0.0503,1.0,0.0503,1.0,,,,,0.0,0.0,0.0,1.51,1.51,TRUE,,1.12,8.76,,57.18,29.05,0.19,152.89,1518.2712,0.0008,0.77864,8E-05,0.99,0.15,0.94,2.68,0.71,3.13,1.9,1520.0,1.49,1516.0,877.0,32.0,221.02,FALSE,09 29 03.1,-05 22 31,FALSE,FALSE,20.0,4.5,4.5,30.0,6.61,6.61,2019-04-13 05:20:07+0000,2020-05-20 19:58:54+0000,-,,-,
614.01,118021229,-,SG,qlp,NEB,-,-,-,128.4753,-20.9406,9.896,0.018000000000000000,11.349,10.535,0.8140000000000000,9.263,8.872,8.774,10.436,10.836000000000000,0.414,1.892,FALSE,,,0.0,-1.0,FALSE,60.0,11.53,60.0,11.53,0.0,-1.0,2.15,0.04,2.07,0.96,5362.0,52.0,5490.0,-1.0,3.75,0.59,,,,0.0509,1.0,0.0509,1.0,,,,,0.0,0.0,2.3,1.4,2.69,TRUE,,1.14,6.77,0.34,36.92,25.27,0.35,72.2,1518.2814,0.0027,0.8850100000000000,0.00021,1.62,0.2,0.9,3.16,0.82,3.66,1.85,820.28,1.76,1865.0,2010.0,22.0,255.9,FALSE,08 33 54.1,-20 56 26,FALSE,FALSE,20.0,3.99,3.99,30.0,5.87,5.87,2019-04-13 05:20:07+0000,2019-04-13 05:20:07+0000,-,,-,
615.01,190496853,-,MS,qlp,VPC+,-,-,-,133.4088,-40.5438,10.302,0.006,11.111000000000000,10.825,0.28600000000000000,9.882,9.744,9.669,10.577,10.79,0.228,0.331,FALSE,,,0.0,-1.0,FALSE,60.0,12.84,60.0,12.84,0.0,-1.0,1.7,0.06,1.7,1.7,7437.0,135.0,7437.0,-1.0,4.21,0.08,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,3.0,1.5,3.35,TRUE,,0.96,18.59,0.65,317.83,85.39,0.43,198.58,1518.2926,0.0005,4.66202,0.00016,4.1,0.06,0.32,3.72,0.97,4.32,8.25,11650.0,0.45,1707.0,1411.0,89.0,360.41,FALSE,08 53 38.1,-40 32 37,FALSE,FALSE,20.0,4.47,4.47,30.0,6.56,6.56,2019-04-13 05:20:07+0000,2020-05-20 19:58:52+0000,-,likely large planet radius,-,
616.01,145879095,-,-,qlp,VPC-,-,-,-,132.874,-51.3282,9.979,0.01,10.477,10.199,0.278,9.596,9.46,9.384,10.098000000000000,10.245,0.16,1.6030000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,9.11,60.0,9.11,0.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,,,,,2.0,,2.0,,,,,0.0,0.0,0.0,1.39,1.39,TRUE,,0.97,,,,,0.18,,1520.1603,0.0013,2.80573,0.00012,2.75,0.28,,,,,,3270.0,4.02,0.0,-1.0,58.0,862.8,FALSE,08 51 29.8,-51 19 41,FALSE,FALSE,20.0,3.14,3.14,30.0,4.64,4.64,2019-04-01 16:52:00+0000,2020-05-20 19:58:50+0000,-,transiting object might be too big,-,
617.01,141227133,-,RGB,qlp,NEB,-,-,-,129.3154,-47.3835,10.19,0.016,12.936,13.454,-0.518,8.182,7.096,6.6980000000000000,11.742,13.672,1.9480000000000000,14.643000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,32.75,60.0,32.75,0.0,-1.0,,,212.51,,2838.0,162.0,3671.0,-1.0,,,,,,,2.0,,2.0,,,,,0.0,0.0,0.0,2.99,2.99,TRUE,,1.11,,,,,0.39,,1518.7,0.0011,2.42232,0.00022,2.87,0.21,0.98,152.06,40.15,177.32,0.1,5696.52,10.29,1044.0,197.0,63.0,6149.76,FALSE,08 37 15.7,-47 23 00,FALSE,FALSE,20.0,11.42,11.42,30.0,16.75,16.75,2019-04-13 05:20:07+0000,2020-07-09 09:39:30+0000,-,TFOP NEB; centroid offset,-,
618.01,173640199,-,MS,qlp,VPC,-,-,-,112.5707,-39.3396,10.128,0.006,11.261,10.697000000000000,0.564,9.578,9.382,9.323,10.525,10.84,0.32900000000000000,0.767,FALSE,,,0.0,-1.0,FALSE,60.0,12.24,60.0,12.24,0.0,-1.0,1.43,0.07,1.43,1.34,6515.0,134.0,6515.0,-1.0,4.25,0.09,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,2.08,1.45,2.54,TRUE,,0.9,8.22,0.38,51.33,13.64,0.33,41.33,1497.9158,0.0013,7.7647,0.00078,4.2,0.15,0.43,4.0,1.06,4.66,12.73,3450.0,0.29,1210.0,356.0,40.0,234.07,FALSE,07 30 17.0,-39 20 22,FALSE,FALSE,20.0,4.25,4.25,30.0,6.25,6.25,2019-04-13 05:20:07+0000,2020-05-20 19:58:50+0000,-,likely large planet,-,
619.01,267527924,-,-,qlp,NEB,-,-,-,114.0507,-48.0635,10.146,0.033,11.748,10.875,,9.409000000000000,8.999,8.883,10.699000000000000,11.116,,,TRUE,,,0.0,-1.0,FALSE,60.0,13.08,60.0,13.08,0.0,-1.0,,,,,5354.0,17.0,-1.0,-1.0,,,,,,,2.0,,2.0,,,,,0.0,0.0,0.0,1.52,1.52,TRUE,,,,,,,0.2,,1492.8517,0.0033,1.80819,0.00022,2.78,0.33,,,,,,773.25,1.14,1736.0,1507.0,32.0,,FALSE,07 36 12.2,-48 03 48,FALSE,FALSE,20.0,4.56,4.56,30.0,6.69,6.69,2019-04-13 05:20:07+0000,2019-04-13 05:20:07+0000,-,,-,
620.01,296739893,T000620,MS,spoc,VPC+,passed,passed,passed,142.1733,-12.1655,10.097,0.046,13.688000000000000,12.262,1.426,8.837,8.201,7.954,11.31,12.495,1.202,0.583,FALSE,-0.61,-2.68,3.0,77.0,FALSE,60.0,25.05,57.0,23.83,8.0,15.0,0.46,0.07,0.55,0.54,3633.0,70.0,3586.0,3624.5,4.8040000000000000,0.366,4.393926051595,0.14,,0.05,1.0,0.05,1.0,1.35224,9.71376681996,,0.6607,1.85,0.0,0.42,2.0,2.76,TRUE,-5.03822097203863,0.99,2.73,0.73,6.85,3.84,0.36,10.67,1518.0061,0.0008,5.0983730000000000,0.00035800000000000000,1.17,0.17,0.83,1.75,0.53,2.11,18.46,3393.72,167.37,507.0,15.0,20.0,33.02,FALSE,09 28 41.6,-12 09 55,FALSE,FALSE,20.0,7.63,8.85,52.0,20.59,21.81,2019-04-13 14:19:49+0000,2019-04-13 14:19:49+0000,"SG1 confirms event is on target and period is 5.1 d. Cleared by SG2 and SG3. Already have 3 HIRES (2 iodine out, 1 iodine in) observations - JMAM, 2020/08/04",second transit may not be real; if so the period is double,"V mag = 12.3. TOI-620.01 is close to GJ 1214 b in Rp-Teff-Insolation parameter space and seems to have the best TSM (>~100) for a TOI in that region., Star appears single according to SG3 imaging., Star appears single according to SG3 imaging., V mag = 12.3. TOI-620.01 is close to GJ 1214 b in Rp-Teff-Insolation parameter space and seems to have the best TSM (>~100) for a TOI in that region., Passes spectroscopic vetting

Note from exofop:
""Target is about 2x overluminous based on comparison of GAIA DR2 parallax with photometry from Reid et al. (2002, AJ, 123, 2822).  Photometric distance estimate based on this photometry is 24pc in Winters et al. (2015, AJ, 149, 5) whereas DR2 parallax indicates 33pc.  May be an unresolved multiple, spectroscopic recon strongly advised.  Will also attempt recon photometry if weather cooperates to check bright neighbour."", Passes spectroscopic vetting

Note from exofop:
""Target is about 2x overluminous based on comparison of GAIA DR2 parallax with photometry from Reid et al. (2002, AJ, 123, 2822).  Photometric distance estimate based on this photometry is 24pc in Winters et al. (2015, AJ, 149, 5) whereas DR2 parallax indicates 33pc.  May be an unresolved multiple, spectroscopic recon strongly advised.  Will also attempt recon photometry if weather cooperates to check bright neighbour."", SG1 detects event on target 15 cycles after TESS Tc, so the period is 5.1 days. Still needs spectroscopic vetting., SG1 detects event on target 15 cycles after TESS Tc, so the period is 5.1 days. Still needs spectroscopic vetting.",4.0
621.01,30828562,-,MS,spoc,SB2,-,-,-,134.7186,-43.4529,8.11,0.017,8.439,8.29,0.149,7.88,7.819,7.79,8.253,8.361,0.115,-0.753,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,2.05,0.28,1.92,2.09,7850.0,217.0,8431.0,-1.0,4.087,0.341,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,4.64,0.88,4.72,TRUE,,0.92,18.92,2.56,317.83,85.14,0.61,139.57,1520.1104,0.0002,3.112361,5.2E-05,2.44,0.01,0.79,3.27,1.02,3.98,5.98,6343.2,58.35,2186.0,5401.0,187.0,184.12,FALSE,08 58 52.5,-43 27 10,FALSE,FALSE,20.0,1.72,1.72,30.0,2.55,2.55,2019-04-10 17:25:16+0000,2019-04-10 17:25:16+0000,-,possible hot Jupiter,-,
622.01,83092282,-,MS,spoc,VPC,-,-,-,125.3051,-46.4842,8.544,0.018000000000000000,9.472000000000000,8.995,0.47700000000000000,8.108000000000000,7.928,7.858,8.891,9.15,0.268,0.255,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,1.41,0.16,1.41,1.42,7056.0,206.0,6706.0,-1.0,4.334,0.325,,,,0.0608,2.0,0.0608,2.0,,,,,0.0,0.0,2.04,1.21,2.37,TRUE,,0.91,9.37,1.05,64.11,17.48,0.31,56.39,1520.6929,0.0005,6.402053,0.000272,3.87,0.04,0.41,3.53,1.03,4.23,11.57,3892.87,49.67,1320.0,717.0,82.0,123.3,FALSE,08 21 13.2,-46 29 03,FALSE,FALSE,20.0,1.72,1.72,30.0,2.55,2.55,2019-04-10 17:25:16+0000,2019-04-10 17:25:16+0000,-,possible hot Saturn,-,
623.01,101395259,-,MS,spoc,SB1,-,-,-,148.7204,-23.3321,10.177,0.018000000000000000,11.141000000000000,10.706,0.435,9.765,9.538,9.501,10.521000000000000,10.773,0.266,0.35100000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,12.28,60.0,12.28,0.0,-1.0,1.49,0.42,1.49,1.34,6422.0,197.0,6518.0,-1.0,4.206,0.594,,,,0.0533,2.0,0.0533,2.0,,,,,0.0,0.0,2.18,1.46,2.62,TRUE,,1.13,13.28,3.74,317.83,67.55,0.34,198.68,1523.943,0.001,15.151486000000000,0.001355,2.98,0.08,0.87,4.77,2.03,6.07,19.07,6230.44,152.06,1204.0,496.0,39.0,275.38,FALSE,09 54 52.9,-23 19 55,FALSE,FALSE,20.0,4.26,4.26,30.0,6.27,6.27,2019-04-10 17:25:16+0000,2019-04-10 17:25:16+0000,-,could be at half the period,-,
624.01,399870368,-,MS,qlp,P,-,-,-,74.5523,9.998,9.337,0.01,9.621,9.47,0.151,9.068,9.023,8.963,9.452,9.554,0.113,-0.7190000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.63,60.0,5.63,0.0,-1.0,1.97,0.07,1.97,2.19,8730.0,152.0,8730.0,-1.0,4.19,0.07,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,4.54,1.39,4.75,TRUE,,0.89,19.92,0.69,317.83,86.06,0.61,141.08,1439.5748,0.0005,2.74436,0.00011,3.44,0.06,0.45,3.32,0.86,3.85,5.44,10010.0,0.71,2405.0,5561.0,142.0,330.74,FALSE,04 58 12.6,+09 59 52,FALSE,FALSE,20.0,1.93,1.93,30.0,2.86,2.86,2019-04-23 16:01:54+0000,2020-05-20 19:58:52+0000,-,Rstar = 2.11 Rsun in TIC. Rp = 23 Re. Likely hot Jupiter.,-,
625.01,379929661,-,MS,qlp,P,-,-,-,130.5057,3.7106,9.613,0.006,10.052,9.774,0.278,9.373,9.293,9.28,9.773,9.9,0.139,-0.47,FALSE,,,0.0,-1.0,FALSE,60.0,6.81,60.0,6.81,0.0,-1.0,1.91,0.07,1.91,1.8,7668.0,138.0,7668.0,-1.0,4.13,0.08,,,0.17600000000000000,0.05,1.0,0.05,1.0,,,,,0.0,0.0,3.52,1.39,3.78,TRUE,,1.08,18.33,0.68,317.83,81.48,0.49,166.29,1495.7862,0.0004,4.78677,0.00014,4.97,0.04,-0.43,4.13,1.08,4.8,7.62,8810.0,0.12,1920.0,2259.0,233.0,341.26,FALSE,08 42 01.4,+03 42 38,FALSE,FALSE,20.0,2.34,2.34,30.0,3.46,3.46,2019-04-23 16:01:54+0000,2020-05-20 19:58:54+0000,-,likely hot Jupiter,-,
626.01,65412605,-,MS,qlp,P,-,-,-,108.1231,-24.9536,9.507,0.006,9.798,9.633,0.165,9.362,9.273,9.248,9.596,9.679,0.095,-0.632,FALSE,,,0.0,-1.0,FALSE,60.0,6.22,60.0,6.22,0.0,-1.0,2.32,0.08,2.32,2.11,8489.0,178.0,8489.0,-1.0,4.03,0.08,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,5.01,1.39,5.2,TRUE,,1.09,19.46,0.66,317.83,75.37,0.67,112.49,1493.3151,0.0005,4.40107,0.00018,4.77,0.12,0.46,4.63,1.2,5.38,6.25,6830.0,0.21,2205.0,3928.0,166.0,437.21,FALSE,07 12 29.5,-24 57 12,FALSE,FALSE,20.0,2.14,2.14,30.0,3.16,3.16,2019-04-23 16:01:54+0000,2020-05-20 19:58:53+0000,-,,-,
627.01,365781372,-,MS,qlp,NEB,-,-,-,81.9236,7.9186,9.945,0.018000000000000000,10.375,10.219,0.156,9.628,9.587,9.513,10.171,10.3,0.142,0.525,FALSE,,,0.0,-1.0,FALSE,60.0,9.24,60.0,9.24,0.0,-1.0,2.79,0.18,2.84,2.42,7852.0,250.0,9502.0,-1.0,4.08,1.28,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,6.27,1.39,6.42,TRUE,,1.43,22.49,1.45,317.83,107.95,0.83,130.06,1469.2241,0.0006,1.13889,6E-05,2.15,0.25,0.84,3.42,0.92,4.01,2.17,5368.19,0.9,3157.0,16504.0,87.0,629.83,FALSE,05 27 41.7,+07 55 06,FALSE,FALSE,20.0,3.19,3.19,30.0,4.7,4.7,2019-04-23 16:24:11+0000,2019-04-23 16:24:11+0000,-,check nearby bright stars; might be synchronized,-,
628.01,281408474,-,MS,qlp,VPC+,-,-,-,99.2631,1.7676,9.656,0.007000000000000000,10.666000000000000,10.112,0.5540000000000000,9.17,8.895,8.811,10.058,10.378,0.33300000000000000,0.685,FALSE,,,0.0,-1.0,FALSE,60.0,8.56,60.0,8.56,0.0,-1.0,1.38,0.07,1.38,1.18,6174.0,156.0,6174.0,-1.0,4.23,0.08,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,1.86,1.39,2.32,TRUE,,0.96,12.13,0.58,317.83,120.9,0.3,403.0,1469.2352,0.0004,3.4076,0.00014,3.69,0.06,-0.42,3.06,0.81,3.57,7.3,7500.0,0.24,1586.0,1052.0,170.0,178.68,FALSE,06 37 03.1,+01 46 03,FALSE,FALSE,20.0,2.95,2.95,30.0,4.36,4.36,2019-04-23 16:24:11+0000,2020-05-20 19:58:52+0000,-,hot Jupiter; may be on 281408443 (R=1.06 Rsun),-,
629.01,293853437,-,MS,qlp,BD,-,-,-,95.8279,0.8834,8.694000000000000,0.006,8.838,8.737,0.10100000000000000,8.54,8.607000000000000,8.533,8.732000000000000,8.787,0.064,-1.0170000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,2.38,0.09,2.38,2.32,9165.0,230.0,9165.0,-1.0,4.05,0.07,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,5.92,1.08,6.02,TRUE,,1.08,11.94,0.47,317.83,56.34,0.78,72.23,1471.9419,0.0013,8.71668,0.00105,6.22,0.09,0.38,5.78,1.51,6.71,9.92,2450.0,0.29,1939.0,2349.0,76.0,333.38,FALSE,06 23 18.7,+00 53 00,FALSE,FALSE,20.0,1.72,1.72,30.0,2.55,2.55,2019-04-23 16:24:11+0000,2020-05-20 19:58:52+0000,-,,-,
630.01,123898871,-,MS,qlp,SB2,-,-,-,90.916,-19.0409,9.831,0.018000000000000000,10.471000000000000,10.126,0.345,9.506,9.316,9.276,10.082,10.259,0.19,-0.094,FALSE,,,0.0,-1.0,FALSE,60.0,8.65,60.0,8.65,0.0,-1.0,1.65,0.07,1.7,1.63,7210.0,161.0,7245.0,-1.0,4.11,0.5,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,3.12,1.39,3.42,TRUE,,2.87,19.14,0.87,317.83,86.33,0.44,196.2,1470.3495,0.001,4.90746,0.00055,4.15,0.26,0.37,3.83,1.0,4.45,8.42,11111.8,1.2,1726.0,1474.0,43.0,309.7,FALSE,06 03 39.8,-19 02 27,FALSE,FALSE,20.0,2.98,2.98,30.0,4.4,4.4,2019-04-23 16:24:11+0000,2019-04-23 16:24:11+0000,-,"Fifth transit event is on the edge with bad detrending; has 3"" dT=4.2 mag neighbor TIC 123898872",-,
631.01,97158538,-,MS,qlp,PC,-,-,-,105.9455,-30.7265,8.783,0.006,9.534000000000000,9.115,0.419,8.38,8.267000000000000,8.168,9.064,9.278000000000000,0.22400000000000000,0.84,FALSE,,,0.0,-1.0,FALSE,60.0,5.06,60.0,5.06,0.0,-1.0,2.24,0.1,2.24,1.48,6852.0,125.0,6852.0,-1.0,3.91,0.09,,,,0.0503,1.0,0.0503,1.0,,,,,0.0,0.0,3.36,1.28,3.6,TRUE,,1.08,7.67,1.08,45.63,16.35,0.46,35.54,1492.6982,0.0016,2.59565,0.00039,0.55,0.21,1.0,4.21,1.11,4.9,4.05,620.0,17.29,1007.0,170.0,14.0,233.7,FALSE,07 03 46.9,-30 43 35,FALSE,FALSE,20.0,1.73,1.73,30.0,2.56,2.56,2019-04-23 16:24:11+0000,2020-05-20 19:58:49+0000,-,might be synchronized,-,
632.01,349790953,-,RGB,spoc,BEB,-,-,-,113.4548,-61.2925,10.237,0.018000000000000000,12.191000000000000,11.34,0.851,9.329,8.841000000000000,8.67,11.01,11.614,0.62,6.2030000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,15.64,60.0,15.64,0.0,-1.0,0.85,0.85,12.23,,4997.0,86.0,4997.0,-1.0,2.36,0.17,,,-0.53,1.0,11.0,1.0,11.0,,,,,0.0,0.0,7.81,1.7,7.99,TRUE,,0.98,11.04,13.87,84.69,17.18,1.03,16.68,1518.4,0.0022,1.551885,0.000239,3.28,0.14,0.98,13.25,3.59,15.57,0.76,5738.42,291.26,2942.0,17708.0,14.0,1278.41,FALSE,07 33 49.2,-61 17 32,FALSE,FALSE,20.0,5.52,5.52,30.0,8.05,8.05,2019-04-11 19:30:41+0000,2019-04-11 19:30:41+0000,-,EB if on 349790954 (48 Re; same period); close enough that there needs to be SG1,-,
633.01,348755723,-,MS,spoc,NPC,-,-,-,134.088,-12.9349,13.87,0.018000000000000000,18.569000000000000,16.677,1.892,12.245,11.646000000000000,11.412,15.22,16.815,1.625,1.371,FALSE,,,0.0,-1.0,FALSE,60.0,32.75,60.0,32.75,0.0,-1.0,1.0,,0.43,0.43,3267.0,0.0,3265.0,-1.0,4.438,0.0,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,0.31,13.17,13.17,TRUE,,0.98,11.2,1.88,86.78,58.97,1.7,34.69,1517.8098,0.0026,4.503645,0.000869,1.97,0.3,-9.0,1.46,0.39,1.71,20.15,12525.73,1114.79,623.0,35.0,9.0,116.5,FALSE,08 56 21.1,-12 56 05,FALSE,FALSE,20.0,11.42,11.42,30.0,16.75,16.75,2019-04-23 16:40:29+0000,2020-05-29 12:25:02+0000,-,"Follow-up (Will Waalkes, Zach Berta-Thompson) ruled out a transit on TOI 633 but confirmed a 9.6 ppt event on 348755728; GAIA stellar parameters: Teff = 3414 K; R = 0.567 R_solar",-,
634.01,344926234,-,MS,spoc,FA,-,-,-,151.5575,3.9465,9.102,0.019,10.285,9.663,0.622,8.564,8.316,8.208,9.543,9.869,0.337,-0.175,FALSE,,,0.0,-1.0,FALSE,60.0,6.34,60.0,6.34,0.0,-1.0,1.03,0.15,0.93,1.09,5872.0,191.0,5944.0,-1.0,4.44,0.314,,,0.005,0.051,1.0,0.051,1.0,,,,,0.0,0.0,1.36,1.39,1.94,TRUE,,1.1,1.73,1.12,4.48,3.42,0.25,13.68,1517.4282,0.0018,0.49359,7.2E-05,1.55,0.34,-18.9,1.06,0.34,1.3,2.91,246.7,27.36,2352.0,7238.0,7.0,92.84,FALSE,10 06 13.8,+03 56 47,FALSE,FALSE,20.0,2.18,2.18,33.0,3.53,3.53,2019-04-23 16:40:29+0000,2019-04-23 16:40:29+0000,-,Diff Image Quality flagged as unreliable,-,
635.01,286132427,-,MS,spoc,FA,-,-,-,146.7247,-4.2981,8.07,0.018000000000000000,9.336,8.69,0.6460000000000000,7.511,7.2170000000000000,7.18,8.535,8.883,0.35600000000000000,0.036000000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,1.01,0.11,0.98,1.05,5914.0,191.0,5815.0,-1.0,4.465,0.255,,,0.106,0.0539,1.0,0.0539,1.0,,,,,0.0,0.0,1.26,1.05,1.64,TRUE,,1.03,1.5,0.94,3.92,3.07,0.21,14.62,1517.4359,0.0018,0.493379,7.7E-05,1.5,0.28,-2.08,1.15,0.34,1.38,2.73,194.34,22.72,2338.0,7066.0,8.0,58.75,FALSE,09 46 53.9,-04 17 53,FALSE,FALSE,20.0,1.72,1.72,30.0,2.55,2.55,2019-04-23 16:40:29+0000,2019-04-23 16:40:29+0000,-,could be on TIC 286132422,-,
636.01,146463781,-,MS,spoc,NEB,-,-,-,123.8856,-31.5568,14.884,0.059,18.716000000000000,17.46,1.256,13.25,12.679,12.454,,,,,TRUE,,,0.0,-1.0,FALSE,60.0,32.75,60.0,32.75,0.0,-1.0,0.28,0.06,0.38,0.37,3278.0,100.0,3478.0,-1.0,4.978,0.518,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,0.21,18.89,18.89,TRUE,,1.13,5.66,1.32,27.24,45.2,2.44,18.52,1517.4768,0.0025,0.417921,7.9E-05,1.84,0.25,-884820.56,0.59,0.19,0.72,4.45,41644.89,3604.85,906.0,159.0,9.0,158.67,FALSE,08 15 32.5,-31 33 24,FALSE,FALSE,20.0,11.42,11.42,30.0,16.75,16.75,2019-04-11 19:30:28+0000,2019-04-11 19:30:28+0000,-,crowded field; likely EB off target to SSE; but check if nearby PC.,-,
637.01,133334108,-,MS,spoc,PC,-,-,-,120.7874,-38.7415,8.817,0.018000000000000000,10.357000000000000,9.527000000000000,0.83,8.149,7.78,7.676,9.375,,,,TRUE,,,0.0,-1.0,FALSE,60.0,5.83,60.0,5.83,0.0,-1.0,0.91,0.1,,,5637.0,188.0,-1.0,-1.0,4.521,0.259,,,,0.0518,2.0,0.0518,2.0,,,,,0.0,0.0,1.1,1.39,1.77,TRUE,,0.91,1.75,0.56,4.53,2.12,0.23,9.22,1519.6566,0.004,2.854317,0.000995,6.01,0.42,-723941.15,1.99,0.58,2.39,9.14,352.6,36.77,1194.0,481.0,7.0,64.55,FALSE,08 03 09.0,-38 44 29,FALSE,FALSE,20.0,2.0,2.0,70.0,6.79,6.79,2019-04-11 19:30:26+0000,2019-04-11 19:30:26+0000,-,centroid is offset; v-shaped,-,
638.01,78154865,-,MS,spoc,FA,-,-,-,147.8673,-4.1233,8.909000000000000,0.019,10.022,9.475,0.547,8.419,8.151,8.085,9.314,9.627,0.324,-0.013000000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.65,60.0,5.65,0.0,-1.0,1.09,0.13,1.04,1.12,6030.0,192.0,6030.0,-1.0,4.416,0.276,,,,0.0523,1.0,0.0523,1.0,,,,,0.0,0.0,1.45,1.39,2.01,TRUE,,1.06,1.94,4.06,4.98,3.74,0.26,14.38,1517.4279,0.0014,0.493826,5.5E-05,1.16,0.46,0.59,1.19,0.36,1.44,2.63,310.57,44.6,2459.0,8648.0,8.0,96.64,FALSE,09 51 28.2,-04 07 23,FALSE,FALSE,20.0,1.94,1.94,30.0,2.87,2.87,2019-04-23 16:40:29+0000,2019-04-23 16:40:29+0000,-,PC; TIC 78154863 in same pixel,-,
639.01,82362447,-,MS,spoc,NEB,-,-,-,124.2495,-47.6515,15.341,0.062,18.396,17.2,1.196,13.938000000000000,13.382,13.168,16.316,17.393,1.077,-1.58,FALSE,,,0.0,-1.0,FALSE,60.0,32.75,60.0,32.75,0.0,-1.0,0.44,0.09,0.3,0.27,3601.0,119.0,3674.0,-1.0,4.819,0.453,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,0.28,16.76,16.76,TRUE,,1.05,22.76,21.92,317.83,343.6,2.16,159.07,1517.5607,0.0053,2.819817,0.001165,6.61,0.35,-3068557139.08,0.93,0.41,1.19,18.1,183631.03,13579.86,605.0,31.0,12.0,160.84,FALSE,08 16 59.9,-47 39 05,FALSE,FALSE,20.0,11.42,11.42,30.0,16.75,16.75,2019-04-23 16:40:29+0000,2019-04-23 16:40:29+0000,-,Crowded field; likely EB off target to SSE; but check if nearby PC (not a cut and paste error; same comment as line 104).,-,
640.01,147977348,-,MS,qlp,VPC,-,-,-,99.7346,-36.6462,10.037,0.006,11.062000000000000,10.51,0.552,9.519,9.327,9.243,10.401,10.685,0.298,1.3460000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,11.42,60.0,11.42,0.0,-1.0,2.09,0.09,2.09,1.3,6442.0,136.0,6442.0,-1.0,3.91,0.09,,,,0.0505,2.0,0.0505,2.0,,,,,0.0,0.0,2.89,1.39,3.21,TRUE,,0.95,19.62,0.93,317.83,99.72,0.41,243.22,1469.7474,0.0006,5.0035300000000000,0.00011,3.53,0.17,0.8,5.11,1.34,5.94,6.43,7050.0,1.25,1686.0,1343.0,171.0,342.0,FALSE,06 38 56.3,-36 38 46,FALSE,FALSE,20.0,3.95,3.95,30.0,5.82,5.82,2019-05-06 17:51:17+0000,2020-05-20 19:59:00+0000,-,slightly large,-,
