toi,tic,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,vmag,jmag,nobs,template,nobs_goal,tot_time,rem_nobs,rem_time,r_s,teff,teff_err,t_eff,f_eh,ast_det_t,ruwe,rp,rp_err,mp,period,period_err,a_to_R,sinc,rt_5sig,drop,finish
716.01,119081096,MS,qlp,NEB,-,-,-,136.2385,-18.5025,14.128,11.184000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.5,3776.0,152.0,3817.0,,0.05,0.99,2.99,0.32,7.45,0.8370700000000000,0.00029,5.94,2645.0,11.42,FALSE,FALSE
717.01,275248683,MS,qlp,NEB,-,-,-,147.9707,2.1164,13.756000000000000,9.952,0.0,FALSE,60.0,32.75,60.0,32.75,0.39,3788.0,244.0,3427.0,,0.05,1.04,,,,0.53079,0.00012,5.13,977.0,11.42,FALSE,FALSE
718.01,150247134,RGB,qlp,PC,-,-,-,94.1675,-62.6486,12.379000000000000,10.587,0.0,FALSE,60.0,27.58,60.0,27.58,3.56,5031.0,122.0,5031.0,,0.1463,0.89,11.84,,317.83,12.86339,0.00231,8.37,56.0,9.69,FALSE,FALSE
719.01,184952758,MS,qlp,NEB,-,-,-,128.1439,-36.3467,9.647,8.431000000000000,0.0,FALSE,60.0,6.28,60.0,6.28,0.97,5653.0,122.0,5653.0,,0.05,0.91,1.71,0.12,4.43,4.10553,0.00372,11.13,897.0,2.88,FALSE,FALSE
720.01,131419878,MS,qlp,NEB,-,-,-,118.0373,-37.7991,9.284000000000000,8.275,0.0,FALSE,60.0,5.07,60.0,5.07,1.56,6482.0,205.0,6681.0,,0.0501,2.05,2.39,0.25,6.05,3.16043,0.0007100000000000000,6.52,616.0,3.49,FALSE,FALSE
721.01,38571020,MS,spoc,PC,-,-,-,63.1991,-64.3476,10.655,9.674,0.0,FALSE,60.0,12.05,60.0,12.05,1.3,6008.0,40.0,6008.0,-0.16,0.0578,0.97,2.49,1.89,6.28,12.289068,0.000685,17.86,181.0,10.08,FALSE,FALSE
722.01,38509907,MS,spoc,VPC+,-,-,-,62.3785,-62.8514,13.323,,0.0,FALSE,60.0,32.75,60.0,32.75,,4082.0,170.0,-1.0,,0.05,20.05,2.38,2.02,6.03,15.298914000000000,0.001086,36.18,9.0,33.28,FALSE,FALSE
723.01,177077336,MS,spoc,CPC,-,-,-,103.2441,-70.6423,10.753,9.257,0.0,FALSE,60.0,12.49,60.0,12.49,0.76,4907.0,59.0,4907.0,0.05,0.0504,0.94,1.52,1.66,3.97,1.418067,4.2E-05,6.49,341.0,4.34,FALSE,FALSE
724.01,339961200,MS,qlp,PC,-,-,-,112.5556,-58.5399,10.387,9.074,0.0,FALSE,60.0,10.45,60.0,10.45,0.88,5330.0,125.0,5330.0,,0.05,1.04,3.13,1.13,7.77,3.21274,4E-05,10.13,250.0,3.61,FALSE,FALSE
725.01,410245915,MS,qlp,NEB,-,-,-,133.9649,-20.2748,10.835,9.693,0.0,FALSE,60.0,12.88,60.0,12.88,1.5,6173.0,152.0,6547.0,,0.05,27.29,2.51,0.18,6.33,0.98877,0.00025,3.02,3360.0,4.49,FALSE,FALSE
726.01,174143743,MS,qlp,NEB,-,-,-,113.8833,-36.3871,10.576000000000000,9.595,0.0,FALSE,60.0,11.7,60.0,11.7,1.21,6629.0,128.0,6629.0,,0.05,0.88,1.89,0.16,4.86,0.46132,9E-05,2.32,13156.0,4.05,FALSE,FALSE
727.01,149788158,MS,qlp,PC,-,-,-,130.7368,-2.4981,12.68,9.662,0.0,FALSE,60.0,32.75,60.0,32.75,0.5,3653.0,157.0,3653.0,,0.05,1.14,2.22,0.19,5.65,4.72609,0.002,18.82,17.0,11.42,FALSE,FALSE
728.01,96097215,MS,qlp,VPC?,-,-,-,146.8917,-7.3307,11.155,,0.0,FALSE,60.0,14.55,60.0,14.55,0.96,5648.0,215.0,5754.0,,0.05,1.02,4.69,1.48,19.8,1.60245,0.00025,6.06,55.0,5.11,FALSE,FALSE
729.01,144138509,MS,spoc,STPC,passed,-,-,176.0356,-9.9489,11.02,10.065,1.0,FALSE,60.0,13.82,59.0,13.59,1.23,6023.0,116.0,6023.0,-0.57,0.051,1.14,4.34,5.28,17.35,,,,287.0,4.61,FALSE,FALSE
730.01,11561667,MS,spoc,VPC,-,-,-,149.8238,-27.3928,16.195,13.779000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.69,4105.0,171.0,4107.0,,0.05,1.02,23.48,1.46,317.83,3.087925,0.000563,11.15,147.0,11.42,FALSE,FALSE
731.01,34068865,MS,spoc,CPC,-,-,-,146.1243,-45.7765,10.153000000000000,6.6320000000000000,0.0,FALSE,60.0,8.81,60.0,8.81,0.46,3518.0,84.0,3536.0,,0.05,1.11,0.75,0.57,0.38,0.321941,1.9E-05,3.29,532.0,20.22,FALSE,FALSE
732.01,36724087,MS,spoc,VPC+,-,-,-,154.6464,-11.7167,13.14,9.007,0.0,FALSE,60.0,32.75,60.0,32.75,0.37,3329.0,72.0,3331.0,,0.05,1.11,1.13,0.57,1.64,0.768418,6.7E-05,6.79,83.0,18.35,FALSE,FALSE
732.02,36724087,MS,spoc,VPC+,-,-,-,154.6464,-11.7167,13.14,9.007,0.0,FALSE,60.0,32.75,60.0,32.75,0.37,3329.0,72.0,3331.0,,0.05,1.11,1.79,0.73,4.62,12.254218,0.002019,43.02,2.0,15.15,FALSE,FALSE
733.01,106402532,MS,spoc,PPC,-,-,-,159.4092,-40.8883,9.44,8.22,0.0,FALSE,60.0,5.53,60.0,5.53,0.94,5969.0,192.0,5667.0,,0.0516,0.87,2.16,1.1,5.51,4.886506,0.001131,12.94,307.0,1.9,FALSE,FALSE
734.01,146846569,MS,spoc,VPC+,-,-,-,160.8914,-44.6224,18.26,13.099,0.0,FALSE,60.0,32.75,60.0,32.75,0.2,3010.0,97.0,2868.0,,0.05,1.54,12.68,15.37,317.83,4.753609,9.5E-05,32.97,2.0,11.42,FALSE,FALSE
735.01,150271680,SG,spoc,SB2,-,-,-,94.7543,-63.8645,10.22,8.879,0.0,FALSE,60.0,9.25,60.0,9.25,1.31,5316.0,64.0,5316.0,-0.82,0.069,3.99,2.98,2.78,7.43,2.593694,0.00059,5.9,4.0,3.19,FALSE,FALSE
736.01,181804752,MS,spoc,VPC,passed,-,-,165.6915,-16.4062,16.91,11.559000000000000,1.0,FALSE,60.0,32.75,59.0,32.22,0.17,2940.0,67.0,2949.0,,0.05,1.08,2.02,0.43,5.17,4.9900700000000000,0.0004440000000000000,37.55,1.0,57.28,FALSE,FALSE
736.02,181804752,MS,spoc,VPC,passed,-,-,165.6915,-16.4062,16.91,11.559000000000000,1.0,FALSE,60.0,32.75,59.0,32.22,0.17,2940.0,67.0,2949.0,,0.05,1.08,1.04,1.15,1.21,0.947973,0.000116,12.41,17.0,340.48,FALSE,FALSE
737.01,219189765,MS,spoc,VPC-,-,-,-,171.015,-19.5571,17.26,13.25,0.0,FALSE,60.0,32.75,60.0,32.75,0.62,3394.0,102.0,3470.0,,0.05,1.15,6.32,1.34,32.85,1.732017,0.000144,8.26,34.0,11.42,FALSE,FALSE
738.01,260304800,MS,spoc,VPC,-,-,-,94.5355,-57.5588,13.496000000000000,12.003,0.0,FALSE,60.0,32.75,60.0,32.75,0.94,5324.0,184.0,5285.0,,0.0501,1.02,9.76,9.77,68.7,3.440847,0.000425,9.89,353.0,11.42,FALSE,FALSE
739.01,279425357,MS,spoc,VPC+,-,-,-,104.9911,-57.6186,12.259,10.987,0.0,FALSE,60.0,24.99,60.0,24.99,1.16,6083.0,125.0,6083.0,-0.617,0.051,4.62,9.45,2.56,65.04,9.013951,0.00093,16.19,225.0,8.83,FALSE,FALSE
740.01,310009611,MS,spoc,PC,-,-,-,152.1182,-50.3074,10.09,8.999,0.0,FALSE,60.0,8.43,60.0,8.43,0.97,5776.0,189.0,5975.0,,0.0512,1.03,2.51,0.64,6.33,2.13049,0.00015800000000000000,7.42,1032.0,2.91,FALSE,FALSE
741.01,359271092,MS,spoc,PC,-,-,-,140.4067,-60.282,9.49,6.442,0.0,FALSE,60.0,5.7,60.0,5.7,0.53,3766.0,95.0,3745.0,,0.05,1.1,0.92,0.67,0.78,7.576262,0.001824,24.64,12.0,31.16,FALSE,FALSE
742.01,373424049,MS,spoc,NEB,-,-,-,140.0568,-53.1196,8.758,8.448,0.0,FALSE,60.0,5.05,60.0,5.05,1.82,8688.0,230.0,8508.0,,0.05,0.9,2.73,0.6,6.85,0.963081,0.000194,2.9,23744.0,4.38,FALSE,FALSE
743.01,434486077,MS,spoc,VPC,-,-,-,156.5728,-23.5081,15.283,13.548,0.0,FALSE,60.0,32.75,60.0,32.75,0.82,5156.0,182.0,4966.0,,0.05,0.97,11.5,11.66,317.83,2.227876,0.000311,8.2,505.0,11.42,FALSE,FALSE
744.01,437242640,MS,spoc,KP,-,-,-,165.3995,-23.8607,10.285,9.172,0.0,FALSE,60.0,9.7,60.0,9.7,1.11,5700.0,0.0,5694.0,0.04,0.0516,1.07,11.81,0.26,317.83,4.3178,9.5E-05,10.09,301.0,3.35,FALSE,FALSE
745.01,444842193,MS,spoc,PC,-,-,-,147.7578,-55.3183,11.031000000000000,9.957,0.0,FALSE,60.0,13.88,60.0,13.88,0.97,5741.0,189.0,5881.0,,0.0504,0.93,2.16,3.44,5.51,1.077686,0.000335,4.67,2147.0,4.86,FALSE,FALSE
746.01,167418903,MS,qlp,VPC,-,-,-,99.6208,-67.649,11.807,10.71,0.0,FALSE,60.0,18.83,60.0,18.83,0.96,5614.0,126.0,5614.0,-0.16,0.05,0.99,12.38,2.2,317.83,10.98016,0.00011,21.59,61.0,6.75,FALSE,FALSE
747.01,15445551,MS,spoc,KP,-,-,-,185.3247,-52.8408,10.727,9.832,0.0,FALSE,60.0,12.37,60.0,12.37,1.57,6271.0,196.0,6458.0,,0.0537,0.99,16.17,3.04,317.83,1.68281,4.8E-05,4.15,4382.0,4.3,FALSE,FALSE
748.01,104024556,MS,spoc,KP,-,-,-,196.0439,-35.5495,10.517000000000000,9.929,0.0,FALSE,60.0,11.45,60.0,11.45,1.94,7000.0,0.0,7081.0,,0.0504,0.99,19.47,0.15,317.83,2.021986,6.2E-05,4.03,5158.0,3.96,FALSE,FALSE
749.01,5868998,Binary,spoc,BEB,-,-,-,187.7822,-23.7735,15.887,12.231,0.0,FALSE,60.0,32.75,60.0,32.75,0.78,3602.0,66.0,3644.0,,0.05,2.26,14.37,6.28,317.83,0.63554,1.2E-05,3.23,233.0,11.42,FALSE,FALSE
750.01,14614418,MS,spoc,KP,-,-,-,173.9574,-29.156,14.188000000000000,12.736000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,1.02,5600.0,0.0,5670.0,,0.05,1.12,15.73,0.36,317.83,0.837778,3.4E-05,3.68,2947.0,11.42,FALSE,FALSE
751.01,14661418,MS,spoc,KP,-,-,-,174.0097,-29.5433,13.397,11.556,0.0,FALSE,60.0,32.75,60.0,32.75,0.79,4803.0,0.0,4724.0,0.024,0.05,1.06,10.97,0.21,83.78,4.723155,0.000271,13.69,89.0,11.42,FALSE,FALSE
752.01,61538902,MS,spoc,KP,-,-,-,176.299,-42.0639,12.179,10.725,0.0,FALSE,60.0,23.41,60.0,23.41,1.13,5900.0,0.0,5977.0,,0.0503,0.96,10.56,0.16,78.53,5.747952,0.000291,12.34,222.0,8.3,FALSE,FALSE
753.01,61988212,MS,spoc,BEB,-,-,-,178.0745,-47.5834,15.052,13.546,0.0,FALSE,60.0,32.75,60.0,32.75,0.63,5591.0,184.0,5721.0,,0.05,3.33,18.63,18.7,317.83,0.555255,4.9E-05,4.54,5682.0,11.42,FALSE,FALSE
754.01,72985822,MS,spoc,VPC,-,-,-,189.2972,-42.4136,12.762,11.662,0.0,FALSE,60.0,32.75,60.0,32.75,1.23,6214.0,190.0,6096.0,0.18900000000000000,0.0502,1.06,13.9,13.91,317.83,3.864109,0.0004570000000000000,8.8,904.0,11.42,FALSE,FALSE
755.01,73228647,MS,spoc,CPC,-,-,-,190.0366,-44.312,10.09,8.903000000000000,0.0,FALSE,60.0,8.43,60.0,8.43,0.99,6003.0,192.0,5768.0,,0.0511,1.1,2.18,0.77,5.55,2.540455,0.000708,8.0,834.0,2.91,FALSE,FALSE
756.01,73649615,MS,spoc,VPC+,-,-,-,192.1051,-45.4706,14.607000000000000,11.138,0.0,FALSE,60.0,32.75,60.0,32.75,0.51,3614.0,64.0,3533.0,-0.47600000000000000,0.05,1.19,2.63,2.45,6.61,1.23938,0.000189,7.61,98.0,11.42,FALSE,FALSE
757.01,130924120,MS,spoc,CPC,-,-,-,187.9946,-35.5549,9.743,8.35,0.0,FALSE,60.0,6.67,60.0,6.67,0.76,5499.0,186.0,5335.0,,0.0503,0.87,3.36,3.54,8.3,17.465514000000000,0.002892,36.27,50.0,2.29,FALSE,FALSE
758.01,131081852,MS,spoc,SB2,-,-,-,189.7623,-31.9922,10.434000000000000,9.357000000000000,0.0,FALSE,60.0,10.83,60.0,10.83,1.26,6072.0,193.0,6072.0,,0.0521,45.99,19.35,19.35,317.83,13.273822,0.00053,19.62,147.0,3.74,FALSE,FALSE
759.01,152147232,MS,spoc,SB1,-,-,-,169.9097,-39.4621,12.322000000000000,11.064,0.0,FALSE,60.0,26.31,60.0,26.31,1.53,6107.0,193.0,6402.0,,0.0507,0.99,13.49,4.07,317.83,4.213316000000000,0.000322,7.79,1050.0,9.27,FALSE,FALSE
760.01,162362398,MS,spoc,SB1,-,-,-,169.4145,-44.0171,10.629000000000000,10.302,0.0,FALSE,60.0,11.93,60.0,11.93,2.3,7852.0,217.0,8025.0,,0.05,1.37,22.81,7.43,317.83,12.352053,0.001094,12.2,657.0,4.14,FALSE,FALSE
761.01,165317334,MS,spoc,VPC?,-,-,-,179.2636,-38.1047,12.248,9.771,0.0,FALSE,60.0,24.76,60.0,24.76,0.68,4368.0,174.0,4015.0,,0.05,1.2,3.04,2.36,7.57,10.563348,0.004518,25.55,24.0,8.75,FALSE,FALSE
762.01,178709444,MS,spoc,VPC,-,-,-,166.0757,-47.8214,16.0,11.999,0.0,FALSE,60.0,32.75,60.0,32.75,0.43,3399.0,102.0,3296.0,,0.05,1.03,7.32,1.53,42.15,3.471635,0.00024700000000000000,16.81,13.0,11.42,FALSE,FALSE
763.01,178819686,MS,spoc,PPC,-,-,-,194.4686,-39.7577,10.265,8.858000000000000,0.0,FALSE,60.0,9.55,60.0,9.55,0.91,5767.0,189.0,5521.0,,0.0507,0.94,3.11,3.91,7.73,5.604813,0.001087,14.45,323.0,3.3,FALSE,FALSE
763.02,178819686,MS,spoc,PC,-,-,-,194.4686,-39.7577,10.265,8.858000000000000,0.0,FALSE,60.0,9.55,60.0,9.55,0.91,5767.0,189.0,5521.0,,0.0507,0.94,3.71,3.77,9.1,12.27633,0.004294,24.37,113.0,3.3,FALSE,FALSE
764.01,181159386,MS,spoc,SB1,-,-,-,174.3029,-38.3072,11.648,10.673,0.0,FALSE,60.0,17.66,60.0,17.66,2.78,6632.0,200.0,6719.0,,0.0509,1.09,18.85,18.19,317.83,5.631942,0.00039,5.4,859.0,6.3,FALSE,FALSE
765.01,219401954,SG,spoc,PC,-,-,-,78.1651,-53.7436,10.242,9.119,0.0,FALSE,60.0,9.4,60.0,9.4,1.46,5724.0,57.0,5724.0,-0.24,0.0669,1.07,2.51,4.22,6.33,0.861484,0.000147,2.63,10152.0,3.24,FALSE,FALSE
766.01,219698950,MS,spoc,KP,-,-,-,175.5253,-23.3548,12.155,10.924000000000000,0.0,FALSE,60.0,22.95,60.0,22.95,0.91,5870.0,0.0,6183.0,0.1,0.0501,1.05,14.27,0.13,317.83,3.446514,0.000112,11.15,579.0,8.15,FALSE,FALSE
767.01,229047362,MS,spoc,KP,-,-,-,195.3599,-27.5222,11.875,10.596000000000000,0.0,FALSE,60.0,19.35,60.0,19.35,0.88,5703.0,0.0,5736.0,0.06,0.0501,1.04,13.95,0.09,317.83,3.764873,6.9E-05,11.65,357.0,6.95,FALSE,FALSE
768.01,229811538,MS,spoc,SB1,-,-,-,198.6357,-24.1442,13.075,11.633,0.0,FALSE,60.0,32.75,60.0,32.75,1.15,5956.0,192.0,6252.0,,0.0501,0.98,19.12,19.12,317.83,11.529391,0.001206,19.91,155.0,11.42,FALSE,FALSE
769.01,248075138,MS,spoc,KP,-,-,-,192.9815,-42.0736,12.169,10.542,0.0,FALSE,60.0,23.22,60.0,23.22,0.79,5315.0,0.0,5315.0,0.29,0.05,0.98,12.18,0.16,317.83,4.981511,0.000193,15.12,179.0,8.24,FALSE,FALSE
770.01,248111245,MS,spoc,KP,-,-,-,193.5526,-46.5877,12.782,11.831,0.0,FALSE,60.0,32.75,60.0,32.75,1.68,6438.0,0.0,6669.0,,0.0504,0.97,17.54,0.73,317.83,4.636234,0.0008730000000000000,7.81,1243.0,11.42,FALSE,FALSE
771.01,277634430,MS,spoc,VPC,-,-,-,164.1132,-72.9848,14.888,10.507,0.0,FALSE,60.0,32.75,60.0,32.75,0.24,3231.0,0.0,3306.0,,0.05,1.17,6.65,0.72,35.82,2.325931,0.000392,18.3,82.0,11.42,FALSE,FALSE
772.01,286864983,MS,spoc,VPC,-,-,-,190.1915,-21.8727,11.566000000000000,10.118,0.0,FALSE,60.0,17.09,60.0,17.09,0.82,5184.0,182.0,5106.0,,0.0501,1.21,6.85,1.35,37.66,11.018485,0.001604,24.18,48.0,6.08,FALSE,FALSE
773.01,286865921,MS,spoc,KP,-,-,-,190.1521,-19.2842,12.312000000000000,10.804,0.0,FALSE,60.0,26.1,60.0,26.1,1.09,5510.0,0.0,5494.0,,0.0503,1.08,11.55,0.23,317.83,4.97107,0.000268,11.1,260.0,9.2,FALSE,FALSE
774.01,294301883,MS,spoc,KP,-,-,-,203.7581,-17.5035,11.753,10.775,0.0,FALSE,60.0,18.42,60.0,18.42,1.09,6070.0,0.0,6070.0,0.09,0.0503,0.94,14.83,0.14,317.83,4.465421,0.000174,10.91,472.0,6.59,FALSE,FALSE
775.01,304042899,MS,spoc,PC,-,-,-,164.8002,-59.2341,9.873,9.14,0.0,FALSE,60.0,7.27,60.0,7.27,1.53,6746.0,202.0,6760.0,,0.0543,1.57,17.46,8.49,317.83,12.441782,0.005214,16.72,143.0,2.5,FALSE,FALSE
776.01,306996324,MS,spoc,VPC,passed,-,-,178.5766,-37.5527,11.536,8.483000000000000,1.0,FALSE,60.0,16.89,59.0,16.62,0.53,3806.0,66.0,3747.0,,0.05,1.1,2.16,0.62,5.51,15.655688,0.002991,40.23,5.0,9.0,FALSE,FALSE
776.02,306996324,MS,spoc,VPC,passed,-,-,178.5766,-37.5527,11.536,8.483000000000000,1.0,FALSE,60.0,16.89,59.0,16.62,0.53,3806.0,66.0,3747.0,,0.05,1.1,1.79,1.38,4.62,8.243393,0.001963,26.23,12.0,8.45,FALSE,FALSE
777.01,334305570,SG,spoc,VPC,-,-,-,183.1188,-49.0076,9.839,8.873,0.0,FALSE,60.0,7.1,60.0,7.1,1.6,7199.0,208.0,6187.0,0.115,0.0596,0.94,7.32,1.15,42.15,16.603554000000000,0.001553,18.1,208.0,2.45,FALSE,FALSE
778.01,335630746,MS,spoc,VPC+,-,-,-,199.3341,-15.2736,9.109,8.246,0.0,FALSE,60.0,5.06,60.0,5.06,1.68,6780.0,202.0,6715.0,,0.0608,0.94,16.04,4.91,317.83,4.633751,0.00011,7.85,1642.0,1.73,FALSE,FALSE
779.01,374095457,MS,spoc,VPC,-,-,-,159.9332,-48.9967,8.178000000000000,8.136000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,,5780.0,0.0,-1.0,,0.0557,1.01,4.0,0.06,15.11,0.783907,3.8E-05,3.58,32530.0,1.72,FALSE,FALSE
780.01,398943781,MS,spoc,KP,-,-,-,190.6187,-30.6399,11.632,10.096,0.0,FALSE,60.0,17.55,60.0,17.55,0.88,5545.0,0.0,5546.0,0.06,0.0502,1.22,12.9,0.08,317.83,3.0524,4.9E-05,10.0,396.0,6.25,FALSE,FALSE
781.01,413376180,MS,spoc,KP,-,-,-,176.7391,-22.563,13.565,11.906000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.93,5227.0,0.0,4985.0,,0.05,1.12,13.0,0.26,317.83,1.354148,4.4E-05,5.19,1026.0,11.42,FALSE,FALSE
782.01,429358906,MS,spoc,VPC,-,-,-,183.9211,-18.9102,14.83,10.675,0.0,FALSE,60.0,32.75,60.0,32.75,0.41,3331.0,63.0,3320.0,,0.05,1.19,2.0,0.98,5.13,16.047204,0.0040030000000000000,48.13,1.0,74.88,FALSE,FALSE
783.01,451645081,MS,spoc,PC,-,-,-,172.1566,-54.7842,11.199000000000000,8.973000000000000,0.0,FALSE,60.0,14.8,60.0,14.8,0.67,4498.0,87.0,4498.0,0.25,0.0501,0.95,2.44,2.81,6.17,16.233587,0.003796,35.94,16.0,5.45,FALSE,FALSE
784.01,460984940,MS,spoc,VPC?,-,-,-,159.3413,-63.655,9.412,8.071,0.0,FALSE,60.0,5.44,60.0,5.44,0.9,5849.0,190.0,5464.0,,0.0519,0.99,1.92,0.62,4.93,2.796723,0.000175,9.16,572.0,1.87,FALSE,FALSE
785.01,374829238,MS,spoc,PC,-,-,-,88.3375,-65.634,13.344000000000000,10.219,0.0,FALSE,60.0,32.75,60.0,32.75,0.56,3783.0,0.0,3733.0,,0.05,1.04,3.31,0.23,8.19,18.640884,0.007591,43.56,9.0,14.08,FALSE,FALSE
786.01,375059587,MS,spoc,PC,-,-,-,100.1041,-63.3392,10.349,9.302,0.0,FALSE,60.0,10.16,60.0,10.16,1.31,5853.0,45.0,5853.0,-0.008,0.0619,1.06,2.42,1.21,6.12,12.669232,0.000557,17.81,163.0,7.67,FALSE,FALSE
787.01,350584963,MS,spoc,PC,-,-,-,87.1158,-56.0041,9.925,9.063000000000000,0.0,FALSE,60.0,7.52,60.0,7.52,1.32,6623.0,200.0,6742.0,,0.0584,1.24,1.49,2.34,4.49,2.126437,4.7E-05,5.96,2079.0,6.04,FALSE,FALSE
788.01,349829627,SG,spoc,PC,-,-,-,113.6955,-61.2399,9.762,8.227,0.0,FALSE,60.0,6.75,60.0,6.75,2.57,4997.0,172.0,5295.0,,0.9779,0.96,3.55,1.49,8.74,6.487305,0.000233,6.88,1096.0,6.86,FALSE,FALSE
789.01,300710077,MS,spoc,VPC?,-,-,-,115.2685,-71.3044,14.23,10.507,0.0,FALSE,60.0,32.75,60.0,32.75,0.37,3471.0,64.0,3461.0,,0.05,1.29,1.15,1.85,1.75,5.446722,0.000121,25.06,9.0,157.55,FALSE,FALSE
790.01,308994098,MS,spoc,PC,-,-,-,123.398,-64.0911,9.387,8.599,0.0,FALSE,60.0,5.37,60.0,5.37,1.46,6988.0,205.0,6957.0,,0.0583,0.99,6.65,1.1,35.82,99.774467,0.001446,71.32,21.0,1.84,FALSE,FALSE
791.01,306472057,MS,spoc,PC,-,-,-,118.4348,-69.7018,11.093,10.269,0.0,FALSE,60.0,14.21,60.0,14.21,1.43,6572.0,199.0,6727.0,,0.0533,0.95,9.14,1.74,61.46,139.310742,0.002964,89.13,8.0,4.98,FALSE,FALSE
792.01,294780517,MS,spoc,NEB,-,-,-,71.2458,-67.9811,12.489,10.925,0.0,FALSE,60.0,30.23,60.0,30.23,0.93,5107.0,125.0,5107.0,0.35,0.0504,1.08,6.18,19.94,31.62,15.649897,0.0007650000000000000,26.93,30.0,10.58,FALSE,FALSE
793.01,300013921,MS,spoc,PC,-,-,-,107.134,-68.3689,11.448,10.153000000000000,0.0,FALSE,60.0,16.31,60.0,16.31,0.8,5379.0,185.0,5450.0,,0.0503,0.84,5.46,0.81,25.63,163.987428,0.00363,154.99,1.0,5.78,FALSE,FALSE
794.01,299945285,SG,spoc,PC,-,-,-,106.6648,-71.4467,10.297,9.526,0.0,FALSE,60.0,9.78,60.0,9.78,1.59,6270.0,40.0,6270.0,-0.466,0.0669,0.84,3.3,0.63,8.17,52.391802,0.004726,39.61,40.0,19.22,FALSE,FALSE
795.01,278895705,MS,spoc,PC,-,-,-,100.9704,-55.639,10.621000000000000,9.782,0.0,FALSE,60.0,11.9,60.0,11.9,1.31,6168.0,51.0,6168.0,-0.17600000000000000,0.0566,0.98,3.05,1.7,7.59,8.760308,0.000196,14.43,314.0,6.26,FALSE,FALSE
796.01,277099925,MS,spoc,PC,-,-,-,83.9865,-67.4596,11.557,11.775,0.0,FALSE,60.0,17.03,60.0,17.03,,5780.0,0.0,-1.0,,0.0504,1.01,3.27,0.45,8.1,0.808696,1E-05,3.65,3466.0,6.06,FALSE,FALSE
797.01,271596225,MS,spoc,VPC,-,-,-,108.5617,-74.6025,13.689,10.408,0.0,FALSE,60.0,32.75,60.0,32.75,0.47,3704.0,64.0,3607.0,,0.05,1.14,1.27,1.5,2.5,1.800809,2.3E-05,10.31,74.0,32.22,FALSE,FALSE
797.02,271596225,MS,spoc,PC,-,-,-,108.5617,-74.6025,13.689,10.408,0.0,FALSE,60.0,32.75,60.0,32.75,0.47,3704.0,64.0,3607.0,,0.05,1.14,1.41,3.02,3.66,4.1401380000000000,6.2E-05,17.96,24.0,26.88,FALSE,FALSE
798.01,260640693,MS,spoc,VPC,-,-,-,97.8204,-58.3207,13.332,10.866,0.0,FALSE,60.0,32.75,60.0,32.75,,4270.0,173.0,-1.0,,0.05,,9.33,27.6,63.64,95.244779,0.003475,116.79,1.0,11.42,FALSE,FALSE
799.01,255685030,MS,spoc,PC,-,-,-,98.4689,-52.4604,11.195,9.967,0.0,FALSE,60.0,14.78,60.0,14.78,0.92,5643.0,188.0,5624.0,,0.0506,1.01,2.28,2.92,5.79,5.545132,0.000164,14.34,218.0,5.92,FALSE,FALSE
800.01,179308757,MS,spoc,PC,-,-,-,79.7659,-69.6379,12.094000000000000,12.269,0.0,FALSE,60.0,21.85,60.0,21.85,,5780.0,0.0,-1.0,,0.0502,1.1,5.46,0.41,25.63,0.965923,2E-05,4.11,4329.0,7.78,FALSE,FALSE
801.01,177258735,MS,spoc,PC,-,-,-,102.2238,-73.2999,8.04,7.0520000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,1.36,6283.0,44.0,6283.0,,0.2113,1.1,1.11,0.43,1.54,0.7756970000000000,1E-05,2.8,6965.0,7.38,FALSE,FALSE
802.01,167303382,MS,spoc,PC,-,-,-,97.9864,-68.7099,8.27,6.803,0.0,FALSE,60.0,5.05,60.0,5.05,0.75,5235.0,28.0,5235.0,,0.054000000000000000,1.07,0.82,0.44,0.52,3.693839,6.6E-05,12.9,270.0,69.72,FALSE,FALSE
803.01,143526444,SG,spoc,NEB,-,-,-,125.6451,-19.2547,9.924,8.614000000000000,0.0,FALSE,60.0,7.52,60.0,7.52,4.16,5370.0,184.0,5601.0,-0.218,0.9922,0.98,10.63,2.6,79.42,15.302253,0.006907000000000000,8.3,650.0,2.59,FALSE,FALSE
804.01,41227743,MS,spoc,PC,-,-,-,91.5199,-69.4203,11.42,10.226,0.0,FALSE,60.0,16.14,60.0,16.14,,5988.0,192.0,-1.0,,0.0531,,1.62,1.64,4.21,1.418474,7.2E-05,4.53,2634.0,8.06,FALSE,FALSE
805.01,38460940,MS,spoc,VPC,-,-,-,61.1331,-62.9872,15.634,11.576000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.28,3376.0,0.0,3366.0,,0.05,1.16,6.23,1.26,32.06,4.117662,0.000128,24.65,45.0,11.42,FALSE,FALSE
806.01,33831980,MS,spoc,PC,-,-,-,63.4168,-76.0977,13.268000000000000,10.853,0.0,FALSE,60.0,32.75,60.0,32.75,0.63,4130.0,171.0,4129.0,,0.05,1.3,3.6,2.97,8.85,21.91567,0.000962,45.33,11.0,15.15,FALSE,FALSE
